"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_21","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Jestem mniej efektywny/efektywna w pracy, kiedy jestem zmęczony/zmęczona.","I am less effective at work when fatigued.",NA,"Nie dotyczy","Not Applicable",6
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_22","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"W sytuacji napięcia lub wrogości ryzyko, że popełnię błąd jest większe.","I am more likely to make errors in tense or hostile situations.",NA,"Zdecydowanie nie zgadzam się","Disagree Strongly",1
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_22","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"W sytuacji napięcia lub wrogości ryzyko, że popełnię błąd jest większe.","I am more likely to make errors in tense or hostile situations.",NA,"Raczej się nie zgadzam","Disagree Slightly",2
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_22","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"W sytuacji napięcia lub wrogości ryzyko, że popełnię błąd jest większe.","I am more likely to make errors in tense or hostile situations.",NA,"Odpowiedź neutralna","Neutral",3
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_22","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"W sytuacji napięcia lub wrogości ryzyko, że popełnię błąd jest większe.","I am more likely to make errors in tense or hostile situations.",NA,"Raczej się zgadzam","Agree Slightly",4
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_22","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"W sytuacji napięcia lub wrogości ryzyko, że popełnię błąd jest większe.","I am more likely to make errors in tense or hostile situations.",NA,"Zdecydowanie się zgadzam","Agree Strongly",5
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_22","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"W sytuacji napięcia lub wrogości ryzyko, że popełnię błąd jest większe.","I am more likely to make errors in tense or hostile situations.",NA,"Nie dotyczy","Not Applicable",6
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_23","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Zmęczenie ma negatywny wpływ na moją pracę w nagłych przypadkach (np. reanimacja, atak padaczki).","Fatigue impairs my performance during emergency situations (e.g., emergency resuscitation, seizure).",NA,"Zdecydowanie nie zgadzam się","Disagree Strongly",1
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_23","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Zmęczenie ma negatywny wpływ na moją pracę w nagłych przypadkach (np. reanimacja, atak padaczki).","Fatigue impairs my performance during emergency situations (e.g., emergency resuscitation, seizure).",NA,"Raczej się nie zgadzam","Disagree Slightly",2
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_23","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Zmęczenie ma negatywny wpływ na moją pracę w nagłych przypadkach (np. reanimacja, atak padaczki).","Fatigue impairs my performance during emergency situations (e.g., emergency resuscitation, seizure).",NA,"Odpowiedź neutralna","Neutral",3
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_23","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Zmęczenie ma negatywny wpływ na moją pracę w nagłych przypadkach (np. reanimacja, atak padaczki).","Fatigue impairs my performance during emergency situations (e.g., emergency resuscitation, seizure).",NA,"Raczej się zgadzam","Agree Slightly",4
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_23","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Zmęczenie ma negatywny wpływ na moją pracę w nagłych przypadkach (np. reanimacja, atak padaczki).","Fatigue impairs my performance during emergency situations (e.g., emergency resuscitation, seizure).",NA,"Zdecydowanie się zgadzam","Agree Strongly",5
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_23","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Zmęczenie ma negatywny wpływ na moją pracę w nagłych przypadkach (np. reanimacja, atak padaczki).","Fatigue impairs my performance during emergency situations (e.g., emergency resuscitation, seizure).",NA,"Nie dotyczy","Not Applicable",6
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_24","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Kierownictwo wspiera mnie w codziennych wysiłkach: dyr. szpitala","Management supports my daily efforts: hospital director",NA,"Zdecydowanie nie zgadzam się","Disagree Strongly",1
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_24","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Kierownictwo wspiera mnie w codziennych wysiłkach: dyr. szpitala","Management supports my daily efforts: hospital director",NA,"Raczej się nie zgadzam","Disagree Slightly",2
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_24","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Kierownictwo wspiera mnie w codziennych wysiłkach: dyr. szpitala","Management supports my daily efforts: hospital director",NA,"Odpowiedź neutralna","Neutral",3
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_24","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Kierownictwo wspiera mnie w codziennych wysiłkach: dyr. szpitala","Management supports my daily efforts: hospital director",NA,"Raczej się zgadzam","Agree Slightly",4
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_24","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Kierownictwo wspiera mnie w codziennych wysiłkach: dyr. szpitala","Management supports my daily efforts: hospital director",NA,"Zdecydowanie się zgadzam","Agree Strongly",5
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_24","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Kierownictwo wspiera mnie w codziennych wysiłkach: dyr. szpitala","Management supports my daily efforts: hospital director",NA,"Nie dotyczy","Not Applicable",6
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_25","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Kierownictwo nie naraża świadomie bezpieczeństwa pacjentów: dyr. szpitala","Management doesn't knowingly compromise patient safety: hospital director",NA,"Zdecydowanie nie zgadzam się","Disagree Strongly",1
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_25","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Kierownictwo nie naraża świadomie bezpieczeństwa pacjentów: dyr. szpitala","Management doesn't knowingly compromise patient safety: hospital director",NA,"Raczej się nie zgadzam","Disagree Slightly",2
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_25","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Kierownictwo nie naraża świadomie bezpieczeństwa pacjentów: dyr. szpitala","Management doesn't knowingly compromise patient safety: hospital director",NA,"Odpowiedź neutralna","Neutral",3
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_25","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Kierownictwo nie naraża świadomie bezpieczeństwa pacjentów: dyr. szpitala","Management doesn't knowingly compromise patient safety: hospital director",NA,"Raczej się zgadzam","Agree Slightly",4
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_25","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Kierownictwo nie naraża świadomie bezpieczeństwa pacjentów: dyr. szpitala","Management doesn't knowingly compromise patient safety: hospital director",NA,"Zdecydowanie się zgadzam","Agree Strongly",5
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_25","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Kierownictwo nie naraża świadomie bezpieczeństwa pacjentów: dyr. szpitala","Management doesn't knowingly compromise patient safety: hospital director",NA,"Nie dotyczy","Not Applicable",6
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_26","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Zarządzający wykonuje dobrze pracę: dyr. szpitala","Management is doing a good job: hospital director",NA,"Zdecydowanie nie zgadzam się","Disagree Strongly",1
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_26","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Zarządzający wykonuje dobrze pracę: dyr. szpitala","Management is doing a good job: hospital director",NA,"Raczej się nie zgadzam","Disagree Slightly",2
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_26","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Zarządzający wykonuje dobrze pracę: dyr. szpitala","Management is doing a good job: hospital director",NA,"Odpowiedź neutralna","Neutral",3
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_26","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Zarządzający wykonuje dobrze pracę: dyr. szpitala","Management is doing a good job: hospital director",NA,"Raczej się zgadzam","Agree Slightly",4
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_26","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Zarządzający wykonuje dobrze pracę: dyr. szpitala","Management is doing a good job: hospital director",NA,"Zdecydowanie się zgadzam","Agree Strongly",5
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_26","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Zarządzający wykonuje dobrze pracę: dyr. szpitala","Management is doing a good job: hospital director",NA,"Nie dotyczy","Not Applicable",6
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_27","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Problemy personelu są rozwiązywane konstruktywnie przez: dyr. szpitala","Problem personnel are dealt with constructively by our: hospital director",NA,"Zdecydowanie nie zgadzam się","Disagree Strongly",1
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_2","bezp_27","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:","W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","For questions 24 to 28, please give your opinion with reference both to the ward manager and to the hospital director.","Problemy personelu są rozwiązywane konstruktywnie przez: dyr. szpitala","Problem personnel are dealt with constructively by our: hospital director",NA,"Raczej się nie zgadzam","Disagree Slightly",2
