date,query,output_file,notes
2026-08-28,مزاج الطفل,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,kindtemperament,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,아동 기질,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,acculturation,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,acculturative stress,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,cultural adaptation,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,bicultural identity,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,heritage culture,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,multicultural competence,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,cultural competence,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,enculturation,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,immigrant adaptation,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,aculturación,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,Akkulturation,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,文化适应,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,文化変容,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,التثاقف,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,acculturatie,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,문화 적응,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,estrés aculturativo,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,Akkulturationsstreß,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,stress d'acculturation,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,文化适应压力,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,文化変容ストレス,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,ضغط التثاقف,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,acculturatiestress,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,문화 적응 스트레스,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,identidad bicultural,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,bikulturelle Identität,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,identité biculturelle,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,双文化认同,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,バイカルチュラル・アイデンティティ,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,الهوية الثقافية المزدوجة,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,biculturele identiteit,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,이중문화 정체성,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,competencia cultural,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,interkulturelle Kompetenz,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,compétence culturelle,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,文化能力,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,文化的コンピテンス,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,الكفاءة الثقافية,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,culturele competentie,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,문화적 역량,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,post-traumatic growth,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,compassion fatigue,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,moral injury,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,vicarious trauma,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,crecimiento postraumático,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,posttraumatisches Wachstum,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,croissance post-traumatique,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,创伤后成长,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,心的外傷後成長,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,النمو ما بعد الصدمة,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,posttraumatische groei,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,외상 후 성장,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,fatiga por compasión,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,Mitgefühlserschöpfung,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,fatigue de compassion,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,同情疲劳,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,共感疲労,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,إرهاق التعاطف,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,compassiemoeheid,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,공감 피로,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,lesión moral,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,blessure morale,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,道德损伤,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,モラル・インジャリー,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,الإصابة الأخلاقية,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,morele verwonding,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,도덕적 손상,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,pain catastrophizing,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,illness perception,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,chronic pain,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,functional disability,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,health-related quality of life,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,pain self-efficacy,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,pain acceptance,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,somatization,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,illness anxiety,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,somatic symptoms,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,catastrofización del dolor,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,Katastrophisieren von Schmerz,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,catastrophisme face à la douleur,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,疼痛灾难化,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,痛みの破局的思考,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,كارثية الألم,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,pijncatastrofering,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,통증 파국화,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,percepción de enfermedad,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,Krankheitswahrnehmung,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,perception de la maladie,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,疾病感知,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,疾病認知,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,تصور المرض,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,ziekteperceptie,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,질병 인식,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,dolor crónico,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,chronischer Schmerz,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,慢性疼痛,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,الألم المزمن,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,chronische pijn,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,만성 통증,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,calidad de vida relacionada con la salud,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,gesundheitsbezogene Lebensqualität,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,qualité de vie liée à la santé,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,健康相关生活质量,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,健康関連QOL,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,جودة الحياة المرتبطة بالصحة,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,gezondheidsgerelateerde kwaliteit van leven,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,건강 관련 삶의 질,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,authoritarianism,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,prejudice,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,climate change attitudes,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,climate change beliefs,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,populism,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,civic engagement,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,political trust,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,implicit bias,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,racial prejudice,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,sexism,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,modern racism,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,ambivalent sexism,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,conspiracy mentality,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,disinformation,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,autoritarismo de derechas,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,Rechtsautoritarismus,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,autoritarisme de droite,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,右翼威权主义,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,右翼権威主義,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,الاستبداد اليميني,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,rechts-autoritarisme,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,우익 권위주의,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,orientación de dominancia social,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,soziale Dominanzorientierung,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,orientation à la dominance sociale,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,社会支配取向,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,社会的支配志向性,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,التوجه نحو الهيمنة الاجتماعية,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,sociale dominantieoriëntatie,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,사회 지배 지향성,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,prejuicio,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,Vorurteil,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,préjugé,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,偏见,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,偏見,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,التحيز,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,vooroordeel,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,편견,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,actitudes ante el cambio climático,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,Klimawandeleinstellungen,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,attitudes face au changement climatique,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,气候变化态度,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,気候変動に対する態度,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,مواقف تغير المناخ,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,klimaatveranderingsattitudes,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,기후 변화 태도,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,populismo,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,Populismus,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,populisme,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,民粹主义,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,ポピュリズム,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,الشعبوية,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,포퓰리즘,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,participación cívica,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,zivilgesellschaftliches Engagement,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,engagement civique,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,公民参与,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,市民的関与,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,المشاركة المدنية,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,burgerlijk engagement,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,시민 참여,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,sexismo ambivalente,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,ambivalenter Sexismus,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,sexisme ambivalent,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,性别歧视,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,両価的性差別主義,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,التمييز الجنسي,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
2026-08-28,ambivalent seksisme,runs/candidates_zenodo_backlog_2026-08-28.csv,full Zenodo backlog sweep (re-run of prior repo-mode term against fixed zenodo connector)
